new_colonynumber,pH,sample_ID,SGD_number,site,salinity,date,light_dark,P_R,umol.cm2.hr,umol.cm2.hr_uncorr,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,TrisCalDate,SGD_dil,temp_C,new_pH,salinity_insitu,TA,salinity_insitu_initial,sample_ID_initial,SGD_number_initial,TA_initial
13,NA,Cabral_Col5_Dil9_Light,4,Cabral,35.2,6/10/23,Light,C,0.22902967254708811,NA,0.12,24.72,0.04,0.39,6/14/23,9,27.163,7.99836625,35.2,2357.879249,35.2,Cabral_Col5_Dil9_Dark,4,2410.363767
13,NA,Cabral_Col5_Dil8_Light,2,Cabral,35.9,6/10/23,Light,C,0.15024134308544165,NA,0.09,15.42,0.24,0.88,6/14/23,8,26.909,7.998371579,35.9,2343.77277,35.9,Cabral_Col5_Dil8_Dark,2,2427.573363
13,NA,Cabral_Col5_Dil7_Light,1,Cabral,36.1,6/10/23,Light,C,0.02359708228924922,NA,0.09,8.39,0.06,0.31,6/14/23,7,27.269,7.983581663,36.1,2380.764249,36.1,Cabral_Col5_Dil7_Dark,1,2433.16241
13,NA,Cabral_Col5_Dil6_Light,0.5,Cabral,36.4,6/10/23,Light,C,0.1506846355111427,NA,0.13,6.59,0.4,2,6/14/23,6,27.294,7.992232149,36.4,2340.395434,36.4,Cabral_Col5_Dil6_Dark,0.5,2401.021379
13,NA,Cabral_Col5_Dil5_Light,0.1,Cabral,36.5,6/10/23,Light,C,0.09416769237819539,NA,0.06,5.23,0.17,0.43,6/14/23,5,27.058,7.995809965,36.5,2351.838941,36.5,Cabral_Col5_Dil5_Dark,0.1,2396.451536
13,NA,Cabral_Col5_Dil4_Light,0.05,Cabral,36.5,6/10/23,Light,C,0.09637368760825318,NA,0.05,3.13,3.25,0.76,6/14/23,4,27.108,7.985024902,36.5,2361.937918,36.5,Cabral_Col5_Dil4_Dark,0.05,2416.980703
13,NA,Cabral_Col5_Dil3_Light,0.03,Cabral,36.6,6/10/23,Light,C,0.14457607282693027,NA,0.04,4.11,0.28,0.7,6/14/23,3,26.984,7.998755982,36.6,2362.172576,36.6,Cabral_Col5_Dil3_Dark,0.03,2385.141998
13,NA,Cabral_Col5_Dil2_Light,0.01,Cabral,36.5,6/10/23,Light,C,-0.028596261448684452,NA,0.05,3.49,1.04,0.57,6/14/23,2,27.224,7.969949566,36.5,2401.373533,36.5,Cabral_Col5_Dil2_Dark,0.01,2387.582754
13,NA,Cabral_Col5_Dil1_Light,0,Cabral,36.6,6/10/23,Light,C,0.18477745852846633,NA,0.05,3.38,0.16,0.52,6/14/23,1,27.11,7.966742367,36.6,2372.132104,36.6,Cabral_Col5_Dil1_Dark,0,2376.083907
18,NA,Cabral_Col10_Dil9_Light,4,Cabral,35.1,6/12/23,Light,C,0.06609118210646216,NA,0.07,25.7,0.32,1.99,6/14/23,9,28.389,8.004134508,35.1,2381.338346,35.1,Cabral_Col10_Dil9_Dark,4,2377.671921
18,NA,Cabral_Col10_Dil8_Light,2,Cabral,35.8,6/12/23,Light,C,-0.03913697744090206,NA,0.04,15.57,0.24,2.42,6/14/23,8,28.199,7.991501772,35.8,2393.560792,35.8,Cabral_Col10_Dil8_Dark,2,2368.313481
18,NA,Cabral_Col10_Dil7_Light,1,Cabral,36.1,6/12/23,Light,C,0.14179973183996697,NA,0.06,9.83,0.31,0.96,6/14/23,7,28.899,7.982119028,36.1,2394.8548,36.1,Cabral_Col10_Dil7_Dark,1,2386.611317
18,NA,Cabral_Col10_Dil6_Light,0.5,Cabral,36.3,6/12/23,Light,C,0.02684651230890275,NA,0.04,6.04,0.37,2.01,6/14/23,6,28.313,7.977503903,36.3,2367.783342,36.3,Cabral_Col10_Dil6_Dark,0.5,2370.703949
18,NA,Cabral_Col10_Dil5_Light,0.1,Cabral,36.4,6/12/23,Light,C,0.0933491647172949,NA,0.04,3.67,0.51,12.78,6/14/23,5,28.251,8.007015023,36.4,2391.804065,36.4,Cabral_Col10_Dil5_Dark,0.1,2387.15343
18,NA,Cabral_Col10_Dil4_Light,0.05,Cabral,36.6,6/12/23,Light,C,0.09619600267572212,NA,0.04,4.14,0.86,2.16,6/14/23,4,28.219,8.002864299,36.6,2381.965281,36.6,Cabral_Col10_Dil4_Dark,0.05,2378.482368
18,NA,Cabral_Col10_Dil3_Light,0.03,Cabral,36.4,6/12/23,Light,C,0.09266612282018549,NA,0.07,3.15,0.8,6.67,6/14/23,3,28.395,7.963168175,36.4,2408.60394,36.4,Cabral_Col10_Dil3_Dark,0.03,2378.494426
18,NA,Cabral_Col10_Dil2_Light,0.01,Cabral,36.6,6/12/23,Light,C,0.10106699115663095,NA,0.03,2.98,0.07,<0.02,6/14/23,2,27.982,7.991198619,36.6,2392.314449,36.6,Cabral_Col10_Dil2_Dark,0.01,2437.47068
18,NA,Cabral_Col10_Dil1_Light,0,Cabral,36.3,6/12/23,Light,C,0.09463077220039098,NA,0.03,2.58,0.23,0.16,6/14/23,1,28.172,7.976166127,36.3,2362.981772,36.3,Cabral_Col10_Dil1_Dark,0,2366.430138
