new_colonynumber,pH,sample_ID,SGD_number,site,salinity,date,light_dark,P_R,umol.cm2.hr,umol.cm2.hr_uncorr,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,TrisCalDate,SGD_dil,temp_C,new_pH,salinity_insitu,TA,salinity_insitu_initial,sample_ID_initial,SGD_number_initial,TA_initial
14,8.07,Cabral_Col6_Dil6_Light,0.5,Cabral,36.4,6/10/23,Light,C,0.028321201,NA,0.13,6.59,0.4,2,6/14/23,6,27.294,7.992232149,36.4,2353.187015,36.4,Cabral_Col6_Dil6_Dark,0.5,2401.021379
14,8.06,Cabral_Col6_Dil7_Light,1,Cabral,36.1,6/10/23,LIGHT,NP,0.357245174,0.344874408,0.09,8.39,0.06,0.31,6/14/23,7,27.269,7.983581663,NA,2374.480852,NA,NA,NA,2433.16241
14,8.06,Cabral_Col6_Dil7_Dark,1,Cabral,36.1,6/10/23,DARK,R,0.338636268,0.346366782,0.09,8.39,0.06,0.31,6/14/23,7,27.269,7.983581663,NA,2374.480852,NA,NA,NA,2433.16241
14,8.06,Cabral_Col6_Dil7_Light,1,Cabral,36.1,6/10/23,LIGHT,GP,0.695881442,0.69124119,0.09,8.39,0.06,0.31,6/14/23,7,27.269,7.983581663,NA,2374.480852,NA,NA,NA,2433.16241
14,8.06,Cabral_Col6_Dil7_Light,1,Cabral,36.1,6/10/23,Light,C,0.042935425,NA,0.09,8.39,0.06,0.31,6/14/23,7,27.269,7.983581663,36.1,2374.480852,36.1,Cabral_Col6_Dil7_Dark,1,2433.16241
14,8.07,Cabral_Col6_Dil8_Light,2,Cabral,35.9,6/10/23,LIGHT,NP,0.359341136,0.329542036,0.09,15.42,0.24,0.88,6/14/23,8,26.909,7.998371579,NA,2368.174013,NA,NA,NA,2427.573363
14,8.07,Cabral_Col6_Dil8_Dark,2,Cabral,35.9,6/10/23,DARK,R,0.445938909,0.470567838,0.09,15.42,0.24,0.88,6/14/23,8,26.909,7.998371579,NA,2368.174013,NA,NA,NA,2427.573363
14,8.07,Cabral_Col6_Dil8_Light,2,Cabral,35.9,6/10/23,LIGHT,GP,0.805280044,0.800109874,0.09,15.42,0.24,0.88,6/14/23,8,26.909,7.998371579,NA,2368.174013,NA,NA,NA,2427.573363
14,8.07,Cabral_Col6_Dil8_Light,2,Cabral,35.9,6/10/23,Light,C,0.132078902,NA,0.09,15.42,0.24,0.88,6/14/23,8,26.909,7.998371579,35.9,2368.174013,35.9,Cabral_Col6_Dil8_Dark,2,2427.573363
14,8.08,Cabral_Col6_Dil9_Light,4,Cabral,35.2,6/10/23,LIGHT,NP,0.44332031,0.430933768,0.12,24.72,0.04,0.39,6/14/23,9,27.163,7.99836625,NA,2381.689204,NA,NA,NA,2410.363767
14,8.08,Cabral_Col6_Dil9_Dark,4,Cabral,35.2,6/10/23,DARK,R,0.504670592,0.527136862,0.12,24.72,0.04,0.39,6/14/23,9,27.163,7.99836625,NA,2381.689204,NA,NA,NA,2410.363767
14,8.08,Cabral_Col6_Dil9_Light,4,Cabral,35.2,6/10/23,LIGHT,GP,0.947990902,0.95807063,0.12,24.72,0.04,0.39,6/14/23,9,27.163,7.99836625,NA,2381.689204,NA,NA,NA,2410.363767
14,8.08,Cabral_Col6_Dil9_Light,4,Cabral,35.2,6/10/23,Light,C,0.060468,NA,0.12,24.72,0.04,0.39,6/14/23,9,27.163,7.99836625,35.2,2381.689204,35.2,Cabral_Col6_Dil9_Dark,4,2410.363767
15,8.09,Cabral_Col7_Dil1_Light,0,Cabral,36.5,6/11/23,LIGHT,NP,0.467784968,0.413819533,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2371.581242,NA,NA,NA,2382.096706
15,8.09,Cabral_Col7_Dil1_Dark,0,Cabral,36.5,6/11/23,DARK,R,0.447500493,0.496199341,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2371.581242,NA,NA,NA,2382.096706
15,8.09,Cabral_Col7_Dil1_Light,0,Cabral,36.5,6/11/23,LIGHT,GP,0.915285461,0.910018875,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2371.581242,NA,NA,NA,2382.096706
15,8.09,Cabral_Col7_Dil1_Light,0,Cabral,36.5,6/11/23,Light,C,0.339141949,NA,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,36.5,2371.581242,36.5,Cabral_Col7_Dil1_Dark,0,2382.096706
15,8.09,Cabral_Col7_Dil2_Light,0.01,Cabral,36.6,6/11/23,LIGHT,NP,0.385668716,0.351470259,0.03,3.04,1.02,17.21,6/14/23,2,27.345,8.008691364,NA,2372.372145,NA,NA,NA,2376.059851
15,8.09,Cabral_Col7_Dil2_Dark,0.01,Cabral,36.6,6/11/23,DARK,R,0.327859003,0.357264476,0.03,3.04,1.02,17.21,6/14/23,2,27.345,8.008691364,NA,2372.372145,NA,NA,NA,2381.684085
15,8.09,Cabral_Col7_Dil2_Light,0.01,Cabral,36.6,6/11/23,LIGHT,GP,0.713527719,0.708734735,0.03,3.04,1.02,17.21,6/14/23,2,27.345,8.008691364,NA,2372.372145,NA,NA,NA,2381.684085
15,8.09,Cabral_Col7_Dil2_Light,0.01,Cabral,36.6,6/11/23,Light,C,0.163859834,NA,0.03,3.04,1.02,17.21,6/14/23,2,27.345,8.008691364,36.6,2372.372145,36.6,Cabral_Col7_Dil2_Dark,0.01,2381.684085
15,8.08,Cabral_Col7_Dil3_Light,0.03,Cabral,36.5,6/11/23,LIGHT,NP,0.400264429,0.377259279,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,NA,2395.493573,NA,NA,NA,2377.767651
15,8.08,Cabral_Col7_Dil3_Dark,0.03,Cabral,36.5,6/11/23,DARK,R,0.290685347,0.310510098,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,NA,2395.493573,NA,NA,NA,2377.767651
15,8.08,Cabral_Col7_Dil3_Light,0.03,Cabral,36.5,6/11/23,LIGHT,GP,0.690949777,0.687769377,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,NA,2395.493573,NA,NA,NA,2377.767651
15,8.08,Cabral_Col7_Dil3_Light,0.03,Cabral,36.5,6/11/23,Light,C,0.063007028,NA,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,36.5,2395.493573,36.5,Cabral_Col7_Dil3_Dark,0.03,2377.767651
15,8.06,Cabral_Col7_Dil4_Light,0.05,Cabral,36.5,6/11/23,LIGHT,NP,0.328958192,0.305966739,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,NA,2364.631864,NA,NA,NA,2372.216347
15,8.06,Cabral_Col7_Dil4_Dark,0.05,Cabral,36.5,6/11/23,DARK,R,0.346017736,0.366267384,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,NA,2364.631864,NA,NA,NA,2372.216347
15,8.06,Cabral_Col7_Dil4_Light,0.05,Cabral,36.5,6/11/23,LIGHT,GP,0.674975929,0.672234123,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,NA,2364.631864,NA,NA,NA,2372.216347
15,8.06,Cabral_Col7_Dil4_Light,0.05,Cabral,36.5,6/11/23,Light,C,0.095095564,NA,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,36.5,2364.631864,36.5,Cabral_Col7_Dil4_Dark,0.05,2372.216347
15,8.06,Cabral_Col7_Dil5_Light,0.1,Cabral,36.5,6/11/23,LIGHT,NP,0.457284186,0.441371851,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2386.033331,NA,NA,NA,2379.793461
15,8.06,Cabral_Col7_Dil5_Dark,0.1,Cabral,36.5,6/11/23,DARK,R,0.396524637,0.413419282,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2386.033331,NA,NA,NA,2379.793461
15,8.06,Cabral_Col7_Dil5_Light,0.1,Cabral,36.5,6/11/23,LIGHT,GP,0.853808823,0.854791133,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2386.033331,NA,NA,NA,2379.793461
15,8.06,Cabral_Col7_Dil5_Light,0.1,Cabral,36.5,6/11/23,Light,C,0.096502899,NA,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,36.5,2386.033331,36.5,Cabral_Col7_Dil5_Dark,0.1,2379.793461
15,8.09,Cabral_Col7_Dil6_Light,0.5,Cabral,36.3,6/11/23,LIGHT,NP,0.26544242,0.245668802,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2370.480641,NA,NA,NA,2369.619428
15,8.09,Cabral_Col7_Dil6_Dark,0.5,Cabral,36.3,6/11/23,DARK,R,0.322912662,0.346934159,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2370.480641,NA,NA,NA,2369.619428
15,8.09,Cabral_Col7_Dil6_Light,0.5,Cabral,36.3,6/11/23,LIGHT,GP,0.588355083,0.592602962,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2370.480641,NA,NA,NA,2369.619428
15,8.09,Cabral_Col7_Dil6_Light,0.5,Cabral,36.3,6/11/23,Light,C,0.251132356,NA,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,36.3,2370.480641,36.3,Cabral_Col7_Dil6_Dark,0.5,2369.619428
15,8.05,Cabral_Col7_Dil7_Light,1,Cabral,36.2,6/11/23,LIGHT,NP,0.549105758,0.532076405,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2436.457464,NA,NA,NA,2416.039082
15,8.05,Cabral_Col7_Dil7_Dark,1,Cabral,36.2,6/11/23,DARK,R,0.338528739,0.355818784,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2436.457464,NA,NA,NA,2416.039082
15,8.05,Cabral_Col7_Dil7_Light,1,Cabral,36.2,6/11/23,LIGHT,GP,0.887634497,0.887895189,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2436.457464,NA,NA,NA,2416.039082
15,8.05,Cabral_Col7_Dil7_Light,1,Cabral,36.2,6/11/23,Light,C,0.110481421,NA,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,36.2,2436.457464,36.2,Cabral_Col7_Dil7_Dark,1,2416.039082
15,8.05,Cabral_Col7_Dil8_Light,2,Cabral,35.9,6/11/23,LIGHT,NP,Inf,Inf,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2374.238719,NA,NA,NA,2378.953672
15,8.05,Cabral_Col7_Dil8_Dark,2,Cabral,35.9,6/11/23,DARK,R,Inf,Inf,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2374.238719,NA,NA,NA,2378.953672
15,8.05,Cabral_Col7_Dil8_Light,2,Cabral,35.9,6/11/23,LIGHT,GP,Inf,Inf,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2374.238719,NA,NA,NA,2378.953672
15,8.05,Cabral_Col7_Dil8_Light,2,Cabral,35.9,6/11/23,Light,C,Inf,NA,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,35.9,2374.238719,35.9,Cabral_Col7_Dil8_Dark,2,2378.953672
15,8.08,Cabral_Col7_Dil9_Light,4,Cabral,35.1,6/11/23,LIGHT,NP,0.257233227,0.243281114,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2381.336345,NA,NA,NA,2380.96903
15,8.08,Cabral_Col7_Dil9_Dark,4,Cabral,35.1,6/11/23,DARK,R,0.302555362,0.312403345,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2381.336345,NA,NA,NA,2380.96903
15,8.08,Cabral_Col7_Dil9_Light,4,Cabral,35.1,6/11/23,LIGHT,GP,0.559788589,0.555684459,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2381.336345,NA,NA,NA,2380.96903
15,8.08,Cabral_Col7_Dil9_Light,4,Cabral,35.1,6/11/23,Light,C,0.055597061,NA,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,35.1,2381.336345,35.1,Cabral_Col7_Dil9_Dark,4,2380.96903
16,8.06,Cabral_Col8_Dil1_Light,0,Cabral,36.5,6/11/23,LIGHT,NP,0.422326708,0.38593518,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2387.010951,NA,NA,NA,2440.699175
16,8.06,Cabral_Col8_Dil1_Dark,0,Cabral,36.5,6/11/23,DARK,R,0.34512048,0.377960492,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2387.010951,NA,NA,NA,2382.096706
16,8.09,Cabral_Col8_Dil1_Light,0,Cabral,36.5,6/11/23,LIGHT,GP,0.767447188,0.763895672,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,NA,2387.010951,NA,NA,NA,2382.096706
16,8.09,Cabral_Col8_Dil1_Light,0,Cabral,36.5,6/11/23,Light,C,0.159017235,NA,0.03,4.24,0.54,21.41,6/14/23,1,27.436,8.012209319,36.5,2387.010951,36.5,Cabral_Col8_Dil1_Dark,0,2382.096706
16,8.09,Cabral_Col8_Dil2_Light,0.01,Cabral,36.4,6/11/23,LIGHT,NP,0.413612875,0.391839424,0.04,1.78,0.52,1.77,6/14/23,2,29.187,8.025282823,NA,2378.883991,NA,NA,NA,2381.684085
16,8.09,Cabral_Col8_Dil2_Dark,0.01,Cabral,36.4,6/11/23,DARK,R,0.38027798,0.398999836,0.06,2.55,0.72,1.64,6/14/23,2,27.7,7.981415001,NA,2378.883991,NA,NA,NA,2381.684085
16,8.09,Cabral_Col8_Dil2_Light,0.01,Cabral,36.4,6/11/23,LIGHT,GP,0.793890855,0.790839261,0.06,2.55,0.72,1.64,6/14/23,2,27.7,7.981415001,NA,2378.883991,NA,NA,NA,2381.684085
16,8.09,Cabral_Col8_Dil2_Light,0.01,Cabral,36.6,6/11/23,Light,C,0.076277282,NA,0.03,3.04,1.02,17.21,6/14/23,2,27.345,8.008691364,36.6,2378.883991,36.6,Cabral_Col8_Dil2_Dark,0.01,2381.684085
16,8.08,Cabral_Col8_Dil3_Light,0.03,Cabral,36.5,6/11/23,LIGHT,NP,0.282907334,0.264449508,0.04,1.93,1.79,7.35,6/14/23,3,29.115,8.032791308,NA,2397.745495,NA,NA,NA,2377.767651
16,8.08,Cabral_Col8_Dil3_Dark,0.03,Cabral,36.5,6/11/23,DARK,R,0.291330073,0.307236154,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,NA,2397.745495,NA,NA,NA,2377.767651
16,8.08,Cabral_Col8_Dil3_Light,0.03,Cabral,36.5,6/11/23,LIGHT,GP,0.574237407,0.571685663,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,NA,2397.745495,NA,NA,NA,2377.767651
16,8.08,Cabral_Col8_Dil3_Light,0.03,Cabral,36.5,6/11/23,Light,C,0.038689772,NA,0.04,5.16,1.78,2.98,6/14/23,3,27.68,8.000333893,36.5,2397.745495,36.5,Cabral_Col8_Dil3_Dark,0.03,2377.767651
16,8.06,Cabral_Col8_Dil4_Light,0.05,Cabral,36.4,6/11/23,LIGHT,NP,0.452813686,0.436740853,0.06,2.24,0.47,2.25,6/14/23,4,27.717,7.977017858,NA,2371.355603,NA,NA,NA,2372.216347
16,8.06,Cabral_Col8_Dil4_Dark,0.05,Cabral,36.4,6/11/23,DARK,R,0.381549399,0.395705494,0.06,2.24,0.47,2.25,6/14/23,4,27.717,7.977017858,NA,2371.355603,NA,NA,NA,2372.216347
16,8.06,Cabral_Col8_Dil4_Light,0.05,Cabral,36.5,6/11/23,LIGHT,GP,0.834363085,0.832446347,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,NA,2371.355603,NA,NA,NA,2372.216347
16,8.06,Cabral_Col8_Dil4_Light,0.05,Cabral,36.5,6/11/23,Light,C,0.045018847,NA,0.03,3.79,0.14,0.86,6/14/23,4,27.788,7.977017858,36.5,2371.355603,36.5,Cabral_Col8_Dil4_Dark,0.05,2372.216347
16,8.06,Cabral_Col8_Dil5_Light,0.1,Cabral,36.5,6/11/23,LIGHT,NP,0.368456676,0.349739454,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2401.438151,NA,NA,NA,2379.793461
16,8.06,Cabral_Col8_Dil5_Dark,0.1,Cabral,36.5,6/11/23,DARK,R,0.409616312,0.429488997,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2401.438151,NA,NA,NA,2379.793461
16,8.06,Cabral_Col8_Dil5_Light,0.1,Cabral,36.5,6/11/23,LIGHT,GP,0.778072988,0.779228451,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,NA,2401.438151,NA,NA,NA,2379.793461
16,8.06,Cabral_Col8_Dil5_Light,0.1,Cabral,36.5,6/11/23,Light,C,0.056076061,NA,0.03,4.33,0.45,0.95,6/14/23,5,27.779,7.973796473,36.5,2401.438151,36.5,Cabral_Col8_Dil5_Dark,0.1,2379.793461
16,8.09,Cabral_Col8_Dil6_Light,0.5,Cabral,36.3,6/11/23,LIGHT,NP,0.281787922,0.263547833,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2387.583749,NA,NA,NA,2369.619428
16,8.09,Cabral_Col8_Dil6_Dark,0.5,Cabral,36.3,6/11/23,DARK,R,0.381799788,0.403958315,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2387.583749,NA,NA,NA,2369.619428
16,8.09,Cabral_Col8_Dil6_Light,0.5,Cabral,36.3,6/11/23,LIGHT,GP,0.66358771,0.667506148,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,NA,2387.583749,NA,NA,NA,2369.619428
16,8.09,Cabral_Col8_Dil6_Light,0.5,Cabral,36.3,6/11/23,Light,C,0.129079653,NA,0.04,6.59,0.6,8.48,6/14/23,6,27.685,8.009902878,36.3,2387.583749,36.3,Cabral_Col8_Dil6_Dark,0.5,2369.619428
16,8.05,Cabral_Col8_Dil7_Light,1,Cabral,36.2,6/11/23,LIGHT,NP,0.352656897,0.33937828,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2414.232623,NA,NA,NA,2416.039082
16,8.05,Cabral_Col8_Dil7_Dark,1,Cabral,36.2,6/11/23,DARK,R,0.341716778,0.355198669,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2414.232623,NA,NA,NA,2416.039082
16,8.05,Cabral_Col8_Dil7_Light,1,Cabral,36.2,6/11/23,LIGHT,GP,0.694373675,0.694576949,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,NA,2414.232623,NA,NA,NA,2416.039082
16,8.05,Cabral_Col8_Dil7_Light,1,Cabral,36.2,6/11/23,Light,C,0.150246265,NA,0.05,9.41,0.46,10.63,6/14/23,7,27.602,7.963967371,36.2,2414.232623,36.2,Cabral_Col8_Dil7_Dark,1,2416.039082
16,8.05,Cabral_Col8_Dil8_Light,2,Cabral,35.9,6/11/23,LIGHT,NP,0.352992878,0.338441603,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2382.143503,NA,NA,NA,2378.953672
16,8.05,Cabral_Col8_Dil8_Dark,2,Cabral,35.9,6/11/23,DARK,R,0.439373368,0.448876134,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2382.143503,NA,NA,NA,2378.953672
16,8.05,Cabral_Col8_Dil8_Light,2,Cabral,35.9,6/11/23,LIGHT,GP,0.792366246,0.787317737,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,NA,2382.143503,NA,NA,NA,2378.953672
16,8.05,Cabral_Col8_Dil8_Light,2,Cabral,35.9,6/11/23,Light,C,0.046417802,NA,0.06,13.9,0.17,23.37,6/14/23,8,27.452,7.965480921,35.9,2382.143503,35.9,Cabral_Col8_Dil8_Dark,2,2378.953672
16,8.08,Cabral_Col8_Dil9_Light,4,Cabral,35.1,6/11/23,LIGHT,NP,0.317230422,0.296639402,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2410.307212,NA,NA,NA,2380.96903
16,8.08,Cabral_Col8_Dil9_Dark,4,Cabral,35.1,6/11/23,DARK,R,0.349696619,0.36423062,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2410.307212,NA,NA,NA,2380.96903
16,8.08,Cabral_Col8_Dil9_Light,4,Cabral,35.1,6/11/23,LIGHT,GP,0.666927041,0.660870022,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,NA,2410.307212,NA,NA,NA,2380.96903
16,8.08,Cabral_Col8_Dil9_Light,4,Cabral,35.1,6/11/23,Light,C,-0.068296343,NA,0.06,23.61,1.31,18.74,6/14/23,9,27.734,7.995066862,35.1,2410.307212,35.1,Cabral_Col8_Dil9_Dark,4,2380.96903
17,8.08,Cabral_Col9_Dil1_Light,0,Cabral,36.3,6/12/23,LIGHT,NP,0.43692549,0.410711405,0.03,2.58,0.23,0.16,6/14/23,1,28.172,7.976166127,NA,2358.205389,NA,NA,NA,2366.430138
17,8.08,Cabral_Col9_Dil1_Dark,0,Cabral,36.3,6/12/23,DARK,R,0.331871773,0.353835416,0.03,2.58,0.23,0.16,6/14/23,1,28.172,7.976166127,NA,2358.205389,NA,NA,NA,2366.430138
17,8.06,Cabral_Col9_Dil1_Light,0,Cabral,36.3,6/12/23,LIGHT,GP,0.768797263,0.764546821,0.03,2.58,0.23,0.16,6/14/23,1,28.172,7.976166127,NA,2358.205389,NA,NA,NA,2366.430138
17,8.06,Cabral_Col9_Dil1_Light,0,Cabral,36.3,6/12/23,Light,C,0.117015288,NA,0.03,2.58,0.23,0.16,6/14/23,1,28.172,7.976166127,36.3,2358.205389,36.3,Cabral_Col9_Dil1_Dark,0,2366.430138
17,8.08,Cabral_Col9_Dil2_Light,0.01,Cabral,36.6,6/12/23,LIGHT,NP,0.56579967,0.485046896,0.03,2.98,0.07,<0.02,6/14/23,2,27.982,7.991198619,NA,2363.486669,NA,NA,NA,2437.47068
17,8.08,Cabral_Col9_Dil2_Dark,0.01,Cabral,36.6,6/12/23,DARK,R,0.324490023,0.391905473,0.03,2.98,0.07,<0.02,6/14/23,2,27.982,7.991198619,NA,2363.486669,NA,NA,NA,2437.47068
17,8.08,Cabral_Col9_Dil2_Light,0.01,Cabral,36.6,6/12/23,LIGHT,GP,0.890289693,0.876952369,0.03,2.98,0.07,<0.02,6/14/23,2,27.982,7.991198619,NA,2363.486669,NA,NA,NA,2437.47068
17,8.08,Cabral_Col9_Dil2_Light,0.01,Cabral,36.6,6/12/23,Light,C,0.297519759,NA,0.03,2.98,0.07,<0.02,6/14/23,2,27.982,7.991198619,36.6,2363.486669,36.6,Cabral_Col9_Dil2_Dark,0.01,2437.47068
17,8.05,Cabral_Col9_Dil3_Light,0.03,Cabral,36.4,6/12/23,LIGHT,NP,0.638819376,0.595492414,0.07,3.15,0.8,6.67,6/14/23,3,28.395,7.963168175,NA,2363.234435,NA,NA,NA,2378.494426
17,8.05,Cabral_Col9_Dil3_Dark,0.03,Cabral,36.4,6/12/23,DARK,R,0.292120987,0.332121991,0.07,3.15,0.8,6.67,6/14/23,3,28.395,7.963168175,NA,2363.234435,NA,NA,NA,2378.494426
17,8.05,Cabral_Col9_Dil3_Light,0.03,Cabral,36.4,6/12/23,LIGHT,GP,0.930940363,0.927614405,0.07,3.15,0.8,6.67,6/14/23,3,28.395,7.963168175,NA,2363.234435,NA,NA,NA,2378.494426
17,8.05,Cabral_Col9_Dil3_Light,0.03,Cabral,36.4,6/12/23,Light,C,0.291865113,NA,0.07,3.15,0.8,6.67,6/14/23,3,28.395,7.963168175,36.4,2363.234435,36.4,Cabral_Col9_Dil3_Dark,0.03,2378.494426
17,8.09,Cabral_Col9_Dil4_Light,0.05,Cabral,36.6,6/12/23,LIGHT,NP,0.680744509,0.612158368,0.04,4.14,0.86,2.16,6/14/23,4,28.219,8.002864299,NA,2363.771572,NA,NA,NA,2378.482368
17,8.09,Cabral_Col9_Dil4_Dark,0.05,Cabral,36.6,6/12/23,DARK,R,0.306510469,0.363925189,0.04,4.14,0.86,2.16,6/14/23,4,28.219,8.002864299,NA,2363.771572,NA,NA,NA,2378.482368
17,8.09,Cabral_Col9_Dil4_Light,0.05,Cabral,36.6,6/12/23,LIGHT,GP,0.987254979,0.976083557,0.04,4.14,0.86,2.16,6/14/23,4,28.219,8.002864299,NA,2363.771572,NA,NA,NA,2378.482368
17,8.09,Cabral_Col9_Dil4_Light,0.05,Cabral,36.6,6/12/23,Light,C,0.318158018,NA,0.04,4.14,0.86,2.16,6/14/23,4,28.219,8.002864299,36.6,2363.771572,36.6,Cabral_Col9_Dil4_Dark,0.05,2378.482368
17,8.1,Cabral_Col9_Dil5_Light,0.1,Cabral,36.4,6/12/23,LIGHT,NP,0.472646366,0.444020213,0.04,3.67,0.51,12.78,6/14/23,5,28.251,8.007015023,NA,2405.42999,NA,NA,NA,2387.15343
17,8.1,Cabral_Col9_Dil5_Dark,0.1,Cabral,36.4,6/12/23,DARK,R,0.27275158,0.295312854,0.04,3.67,0.51,12.78,6/14/23,5,28.251,8.007015023,NA,2405.42999,NA,NA,NA,2387.15343
17,8.1,Cabral_Col9_Dil5_Light,0.1,Cabral,36.4,6/12/23,LIGHT,GP,0.745397945,0.739333067,0.04,3.67,0.51,12.78,6/14/23,5,28.251,8.007015023,NA,2405.42999,NA,NA,NA,2387.15343
17,8.1,Cabral_Col9_Dil5_Light,0.1,Cabral,36.4,6/12/23,Light,C,0.041839547,NA,0.04,3.67,0.51,12.78,6/14/23,5,28.251,8.007015023,36.4,2405.42999,36.4,Cabral_Col9_Dil5_Dark,0.1,2387.15343
17,8.07,Cabral_Col9_Dil6_Light,0.5,Cabral,36.3,6/12/23,LIGHT,NP,0.407470442,0.392475031,0.04,6.04,0.37,2.01,6/14/23,6,28.313,7.977503903,NA,2351.136681,NA,NA,NA,2370.703949
17,8.07,Cabral_Col9_Dil6_Dark,0.5,Cabral,36.3,6/12/23,DARK,R,0.27092088,0.277505747,0.04,6.04,0.37,2.01,6/14/23,6,28.313,7.977503903,NA,2351.136681,NA,NA,NA,2370.703949
17,8.07,Cabral_Col9_Dil6_Light,0.5,Cabral,36.3,6/12/23,LIGHT,GP,0.678391321,0.669980777,0.04,6.04,0.37,2.01,6/14/23,6,28.313,7.977503903,NA,2351.136681,NA,NA,NA,2370.703949
17,8.07,Cabral_Col9_Dil6_Light,0.5,Cabral,36.3,6/12/23,Light,C,0.081435466,NA,0.04,6.04,0.37,2.01,6/14/23,6,28.313,7.977503903,36.3,2351.136681,36.3,Cabral_Col9_Dil6_Dark,0.5,2370.703949
17,8.08,Cabral_Col9_Dil7_Light,1,Cabral,36.1,6/12/23,LIGHT,NP,0.405734298,0.34836814,0.06,9.83,0.31,0.96,6/14/23,7,28.899,7.982119028,NA,2379.484557,NA,NA,NA,2386.611317
17,8.08,Cabral_Col9_Dil7_Dark,1,Cabral,36.1,6/12/23,DARK,R,0.204077414,0.265717842,0.06,9.83,0.31,0.96,6/14/23,7,28.899,7.982119028,NA,2379.484557,NA,NA,NA,2386.611317
17,8.08,Cabral_Col9_Dil7_Light,1,Cabral,36.1,6/12/23,LIGHT,GP,0.609811712,0.614085982,0.06,9.83,0.31,0.96,6/14/23,7,28.899,7.982119028,NA,2379.484557,NA,NA,NA,2386.611317
17,8.08,Cabral_Col9_Dil7_Light,1,Cabral,36.1,6/12/23,Light,C,0.400498261,NA,0.06,9.83,0.31,0.96,6/14/23,7,28.899,7.982119028,36.1,2379.484557,36.1,Cabral_Col9_Dil7_Dark,1,2386.611317
